Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,area,harvestc,prod_turnoverc,NBP,transp,evap,interc,wd,prec,SoilC,SoilC_slow,LitC,VegC,ProductC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,harvestN,prod_turnovern,SoilN,SoilN_slow,LitN,VegN,ProductN,estab_storageC,estab_storageN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(m2),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gC),(1e+15 gN)
1541,0.000439151,0.00607634,0.00347194,0.00303279,1.60395e-05,0,1.56751e-05,8.31284e+08,0.00011885,8.36559e-12,0.000323082,0.0031343,0.000570597,0.00024601,2.04621e-06,0.00564002,0.0721406,0.026252,0.0024205,0.00315062,7.51254e-10,5.22383e-05,1.81348e-05,6.33761e-06,1.08695e-05,5.61172e-07,0,1.81018e-07,3.1857e-06,1.71141e-14,0.00428218,0.00163002,4.54102e-05,0.000108431,1.5369e-12,0.00141109,0.000141109
1542,0.000141065,0.00557469,0.0032592,0.00311813,1.60049e-05,-9.31078e-09,3.68347e-05,8.28128e+08,0.000140656,8.20499e-12,-1.80039e-05,0.0027872,0.000433212,0.000181962,1.91917e-06,0.00382557,0.0720333,0.026251,0.0023706,0.00328984,7.43049e-10,4.64186e-05,1.42249e-05,5.78875e-06,1.06472e-05,5.5987e-07,-2.08277e-11,3.82479e-07,4.15462e-06,1.67856e-14,0.00428184,0.00162995,4.30479e-05,0.000106783,1.52011e-12,0.00141109,0.000141109
1543,-0.00108025,0.00347465,0.00194569,0.00302593,1.74344e-05,-3.82758e-08,4.77429e-05,8.24973e+08,0.000119279,8.0537e-12,-0.0012274,0.00158158,0.00032493,9.26178e-05,2.24859e-06,0.00201383,0.0714848,0.0262487,0.00210447,0.00287704,7.34995e-10,4.46302e-05,4.77214e-06,7.79055e-06,7.27516e-06,6.07358e-07,-8.83209e-11,4.46522e-07,3.19455e-06,1.64761e-14,0.00426517,0.00162985,3.49273e-05,0.000123886,1.50364e-12,0.00141109,0.000141109
1544,0.00074165,0.00631114,0.00364041,0.00289876,1.44187e-05,0,1.50378e-05,8.21818e+08,0.000112615,7.91084e-12,0.000630803,0.0029707,0.000562443,0.000187916,2.21732e-06,0.00564002,0.0717148,0.0262448,0.0022943,0.00308802,7.27084e-10,5.69744e-05,1.52313e-05,8.48559e-06,1.00083e-05,5.06776e-07,0,1.86609e-07,3.08207e-06,1.61838e-14,0.00427593,0.00162962,4.59493e-05,0.000109464,1.48745e-12,0.00141109,0.000141109
1545,-0.000559519,0.00439876,0.00243459,0.00299411,1.62177e-05,-3.45184e-08,2.12684e-05,8.18654e+08,0.000133939,7.77564e-12,-0.000696096,0.00215978,0.000390677,0.000146833,2.00598e-06,0.0029119,0.0711303,0.0262422,0.00206759,0.00320309,7.19308e-10,4.37257e-05,7.42328e-06,6.94057e-06,8.67232e-06,5.66604e-07,-7.90675e-11,2.13498e-07,3.91565e-06,1.59072e-14,0.00425832,0.00162949,3.71074e-05,0.000124516,1.47155e-12,0.00141109,0.000141109
1546,0.000746234,0.00603972,0.00359269,0.00284646,1.53691e-05,-3.78119e-09,6.90298e-05,8.15498e+08,0.000118615,7.6474e-12,0.00057633,0.00272801,0.00044856,0.000150571,2.14926e-06,0.00413564,0.0713953,0.0262377,0.00230648,0.00327554,7.11661e-10,5.78729e-05,1.37542e-05,1.10686e-05,1.01085e-05,5.38244e-07,-8.25442e-12,7.99216e-07,3.31408e-06,1.56449e-14,0.00426434,0.00162923,4.48857e-05,0.000115485,1.4559e-12,0.00141109,0.000141109
1547,0.000162973,0.00540647,0.00320952,0.00304654,1.56332e-05,-9.82502e-09,3.38555e-05,8.12343e+08,0.000121836,7.5255e-12,2.52823e-05,0.0026952,0.000505796,0.000185628,1.81697e-06,0.00405584,0.0714222,0.0262359,0.00220245,0.00337801,7.04135e-10,5.03573e-05,1.26883e-05,8.0406e-06,1.00599e-05,5.46954e-07,-2.13862e-11,3.69285e-07,3.38618e-06,1.53955e-14,0.00426494,0.00162913,4.17023e-05,0.00011591,1.44051e-12,0.00141109,0.000141109
1548,0.000199684,0.00539188,0.00312826,0.00292858,1.56243e-05,-8.99976e-09,3.88342e-05,8.09188e+08,0.000123906,7.40935e-12,5.49256e-05,0.00250378,0.000427386,0.000191295,2.32215e-06,0.0043985,0.0715315,0.0262325,0.00236723,0.00315884,6.96726e-10,5.26697e-05,1.22527e-05,6.67153e-06,1.00058e-05,5.46523e-07,-1.98778e-11,4.43292e-07,3.7052e-06,1.51579e-14,0.00426468,0.00162893,4.52084e-05,0.000111281,1.42535e-12,0.00141109,0.000141109
1549,-0.000141205,0.00495789,0.00287678,0.00301798,1.55645e-05,-1.95309e-08,2.71015e-05,8.06023e+08,0.000124677,7.29846e-12,-0.000275061,0.00231232,0.000360475,0.00017425,2.39188e-06,0.00378006,0.0712119,0.0262303,0.00223172,0.00333886,6.89428e-10,4.93882e-05,9.97472e-06,8.77465e-06,8.60891e-06,5.44411e-07,-4.44069e-11,2.79064e-07,3.57477e-06,1.4931e-14,0.00425596,0.00162882,4.04628e-05,0.000120401,1.41042e-12,0.00141109,0.000141109
1550,0.00026442,0.00550121,0.0032765,0.00301208,1.54785e-05,-9.02194e-09,3.46578e-05,8.02868e+08,0.00011481,7.19236e-12,0.000132768,0.00272611,0.000482661,0.000187215,2.01246e-06,0.00405584,0.0713359,0.0262281,0.00219997,0.00337938,6.82235e-10,5.16424e-05,1.37546e-05,9.22945e-06,1.0102e-05,5.41441e-07,-1.99252e-11,3.75805e-07,3.23594e-06,1.4714e-14,0.00425931,0.00162869,4.07508e-05,0.00011786,1.3957e-12,0.00141109,0.000141109
1551,-3.63307e-05,0.00498626,0.00294598,0.00298231,1.54964e-05,-7.79488e-09,0.000113087,7.99713e+08,0.00011202,7.09062e-12,-0.000243615,0.00236444,0.000400308,0.000149874,2.24496e-06,0.00324772,0.0712435,0.0262255,0.0020819,0.00334627,6.75145e-10,4.82436e-05,1.02159e-05,6.69433e-06,9.40759e-06,5.41934e-07,-1.71244e-11,1.17032e-06,3.15131e-06,1.45059e-14,0.00425443,0.00162854,3.76537e-05,0.000120552,1.3812e-12,0.00141109,0.000141109
1552,0.00038374,0.00561561,0.00329537,0.00291163,1.52926e-05,-7.31164e-09,4.22226e-05,7.96557e+08,0.000124545,6.99289e-12,0.000234581,0.00259447,0.000406521,0.000173018,2.50884e-06,0.00382557,0.071351,0.0262219,0.00225326,0.00330195,6.68152e-10,5.12979e-05,1.14615e-05,6.43019e-06,1.00004e-05,5.35038e-07,-1.64774e-11,4.51195e-07,3.6893e-06,1.43059e-14,0.00425485,0.00162834,4.17408e-05,0.000115027,1.36689e-12,0.00141109,0.000141109
1553,0.000607197,0.00604862,0.00364577,0.00303858,1.52642e-05,0,2.7013e-05,7.93393e+08,0.000102072,6.89882e-12,0.000495675,0.00305719,0.000549105,0.000402465,2.59603e-06,0.00933876,0.071767,0.0262201,0.00243623,0.00319864,6.61253e-10,5.54106e-05,1.60203e-05,8.69919e-06,1.08734e-05,5.34063e-07,0,3.09053e-07,2.74523e-06,1.41135e-14,0.00426679,0.00162823,4.73336e-05,0.000103534,1.35278e-12,0.00141109,0.000141109
1554,-0.00014078,0.00523482,0.0030261,0.00316688,1.53846e-05,-9.6544e-09,0.000148997,7.90238e+08,0.000119968,6.8081e-12,-0.000392062,0.00260377,0.000353084,0.000164389,1.94494e-06,0.00320389,0.0716291,0.0262199,0.002111,0.00326979,6.54445e-10,4.81851e-05,1.23787e-05,5.98829e-06,1.01619e-05,5.37901e-07,-2.15271e-11,1.55227e-06,3.61146e-06,1.39279e-14,0.00426472,0.00162822,3.85878e-05,0.00010831,1.33885e-12,0.00141109,0.000141109
1555,0.000295144,0.00553076,0.00330522,0.00301007,1.50254e-05,-8.55813e-09,2.79003e-05,7.87083e+08,0.000103267,6.72046e-12,0.000181291,0.00257132,0.000421296,0.000157381,2.48821e-06,0.00367524,0.0716748,0.0262177,0.00221297,0.00330334,6.47724e-10,5.34859e-05,1.30446e-05,9.38163e-06,1.00122e-05,5.25845e-07,-1.93713e-11,2.94988e-07,2.95523e-06,1.37486e-14,0.00426355,0.00162808,4.02352e-05,0.000110381,1.3251e-12,0.00141109,0.000141109
1556,0.000153419,0.0053829,0.00317241,0.00301899,1.51248e-05,-6.80027e-09,3.31766e-05,7.83927e+08,0.000117568,6.63566e-12,2.00757e-05,0.00263659,0.000417642,0.000174097,2.69675e-06,0.00382557,0.0716202,0.0262155,0.00227543,0.00331559,6.41089e-10,4.73339e-05,1.24751e-05,5.94464e-06,1.03416e-05,5.29054e-07,-1.52794e-11,3.33983e-07,3.49965e-06,1.35751e-14,0.00426038,0.00162795,4.01575e-05,0.000110193,1.31153e-12,0.00141109,0.000141109
1557,-0.000480932,0.00444313,0.00254904,0.00302997,1.50972e-05,-3.3026e-08,3.9753e-05,7.80763e+08,0.000110058,6.55346e-12,-0.000613354,0.00194844,0.000384032,0.000128369,3.09387e-06,0.00281706,0.0711523,0.0262135,0.00205867,0.00338691,6.34535e-10,4.5364e-05,7.45792e-06,7.52521e-06,8.24165e-06,5.27979e-07,-7.59484e-11,3.91564e-07,3.06537e-06,1.34069e-14,0.00424675,0.00162785,3.37275e-05,0.000125117,1.29812e-12,0.00141109,0.000141109
1558,-0.00066297,0.00406166,0.00222049,0.00288346,1.54997e-05,-2.97246e-08,1.61801e-05,7.77608e+08,0.000113652,6.47367e-12,-0.000775022,0.00194536,0.000357926,0.000145177,2.70981e-06,0.0029119,0.0706864,0.0262096,0.00194199,0.00319445,6.28062e-10,4.38853e-05,5.54826e-06,7.93988e-06,7.87735e-06,5.41223e-07,-6.8137e-11,1.487e-07,3.33519e-06,1.32437e-14,0.00423051,0.00162764,3.06903e-05,0.000138439,1.28488e-12,0.00141109,0.000141109
1559,0.000467695,0.00560776,0.00324236,0.00277466,1.44394e-05,0,6.28538e-05,7.74452e+08,0.000100625,6.3961e-12,0.000320896,0.0024171,0.000475855,0.000157197,2.24335e-06,0.00390322,0.0707509,0.0262043,0.00213776,0.00325506,6.21665e-10,5.39478e-05,1.25558e-05,1.13986e-05,9.32055e-06,5.05844e-07,0,6.9573e-07,2.82417e-06,1.3085e-14,0.00423432,0.00162733,4.08831e-05,0.000128392,1.27179e-12,0.00141109,0.000141109
1560,0.000644596,0.00601397,0.00357249,0.0029279,1.47981e-05,0,2.47826e-05,7.71297e+08,9.4858e-05,6.32059e-12,0.000541984,0.00307322,0.000542012,0.000403891,3.06376e-06,0.00933876,0.0711264,0.0262011,0.00235946,0.00319982,6.15345e-10,5.24513e-05,1.68453e-05,8.6741e-06,1.09896e-05,5.17799e-07,0,2.93989e-07,2.51265e-06,1.29305e-14,0.00424626,0.00162715,4.81387e-05,0.000111436,1.25886e-12,0.00141109,0.000141109
1561,-0.000113135,0.00506037,0.00289978,0.00301291,1.50637e-05,-1.90943e-08,0.000272869,7.68133e+08,0.000105403,6.24699e-12,-0.000474103,0.00232292,0.000311074,0.000152422,3.30783e-06,0.00327058,0.0709136,0.026199,0.00202964,0.00326839,6.09098e-10,5.12539e-05,1.10066e-05,7.27597e-06,8.65171e-06,5.26494e-07,-4.27697e-11,2.95568e-06,2.79412e-06,1.278e-14,0.00423994,0.00162703,3.89904e-05,0.000118171,1.24608e-12,0.00141109,0.000141109
1562,0.00039681,0.00553441,0.00331649,0.00291968,1.462e-05,-2.82274e-09,0.000186041,7.64978e+08,0.000109609,6.17517e-12,0.000117992,0.00265037,0.000443086,0.000353853,2.13681e-06,0.00687541,0.0708957,0.0261958,0.00197662,0.00345734,6.02923e-10,5.09785e-05,1.38738e-05,1.24061e-05,1.04106e-05,5.11595e-07,-6.07385e-12,1.9149e-06,3.42332e-06,1.2633e-14,0.00423653,0.00162685,3.6687e-05,0.000119224,1.23345e-12,0.00141109,0.000141109
1563,0.000498472,0.00592553,0.00342028,0.00292181,1.44962e-05,-3.70793e-09,1.70164e-05,7.61822e+08,9.38522e-05,6.105e-12,0.000404304,0.00295403,0.000575325,0.000240938,2.64856e-06,0.00566412,0.0712073,0.0261925,0.00226084,0.00326578,5.96818e-10,5.39446e-05,1.42043e-05,7.10913e-06,9.67919e-06,5.0738e-07,-8.06191e-12,1.93371e-07,2.38414e-06,1.24895e-14,0.00424052,0.00162664,4.31057e-05,0.000111247,1.22096e-12,0.00141109,0.000141109
1564,0.00054759,0.00611212,0.00356921,0.00302162,1.45935e-05,0,2.24638e-05,7.58667e+08,9.74673e-05,6.03637e-12,0.000444443,0.00316789,0.000535215,0.000223296,3.23744e-06,0.00509795,0.0715034,0.0261906,0.0025299,0.003145,5.90781e-10,5.33436e-05,1.83773e-05,5.6485e-06,1.06768e-05,5.10579e-07,0,2.55103e-07,2.64135e-06,1.23491e-14,0.00424778,0.0016265,4.89111e-05,0.000100602,1.20861e-12,0.00141109,0.000141109
1565,-8.78538e-06,0.00527484,0.00315726,0.00316605,1.45851e-05,-2.9812e-09,8.73224e-05,7.55503e+08,8.76919e-05,5.96919e-12,-0.000167031,0.00256533,0.000444835,0.000229051,4.11329e-06,0.00484869,0.0713803,0.0261906,0.00231878,0.00331221,5.84812e-10,4.99505e-05,1.29059e-05,8.26637e-06,9.38449e-06,5.10153e-07,-6.18021e-12,9.21765e-07,2.13161e-06,1.22116e-14,0.00424702,0.00162651,4.24864e-05,0.00010673,1.1964e-12,0.00141109,0.000141109
1566,0.000236364,0.00560125,0.00334636,0.00311,1.43988e-05,0,2.66151e-05,7.52347e+08,9.12584e-05,5.90336e-12,0.000135061,0.00306705,0.000530085,0.000403048,3.43338e-06,0.00933876,0.0715904,0.0261899,0.00232096,0.00323499,5.78909e-10,5.05836e-05,1.69577e-05,7.29011e-06,1.1463e-05,5.03922e-07,0,2.92474e-07,2.37376e-06,1.2077e-14,0.00425324,0.00162645,4.27811e-05,0.000103364,1.18432e-12,0.00141109,0.000141109
1567,0.000372838,0.00588973,0.00351975,0.00314691,1.43905e-05,0,2.67852e-05,7.49192e+08,9.03789e-05,5.8388e-12,0.000272225,0.0032094,0.000524345,0.000399396,3.48123e-06,0.00933876,0.0718874,0.0261896,0.00235478,0.00317639,5.7307e-10,5.15548e-05,2.01435e-05,5.65828e-06,1.19757e-05,5.03599e-07,0,2.94818e-07,2.34135e-06,1.19449e-14,0.00426265,0.0016264,4.42378e-05,9.67203e-05,1.17237e-12,0.00141109,0.000141109
1568,-0.00071466,0.00414775,0.00237127,0.00308593,1.49991e-05,-5.76149e-08,6.84432e-05,7.46037e+08,8.96618e-05,5.77544e-12,-0.000855556,0.00196741,0.000313705,8.96154e-05,3.9067e-06,0.00201383,0.0713801,0.0261884,0.00209299,0.00308994,5.67295e-10,4.3693e-05,8.7992e-06,5.83833e-06,8.31904e-06,5.23586e-07,-1.30102e-10,6.86247e-07,2.28975e-06,1.18153e-14,0.00424985,0.00162634,3.6224e-05,0.000109004,1.16056e-12,0.00141109,0.000141109
1569,0.000612942,0.00591269,0.00355026,0.00293732,1.36947e-05,0,2.62044e-05,7.42873e+08,9.44978e-05,5.71321e-12,0.000508076,0.00289199,0.000425095,0.000165223,2.85124e-06,0.00458475,0.0715525,0.0261853,0.00227547,0.00324316,5.61581e-10,5.58006e-05,1.42903e-05,9.42003e-06,1.08704e-05,4.8001e-07,0,2.92972e-07,2.59772e-06,1.1688e-14,0.00425485,0.00162616,4.26916e-05,0.000104752,1.14887e-12,0.00141109,0.000141109
1570,-0.000121421,0.00511696,0.00295484,0.00307626,1.43968e-05,-1.1916e-08,0.000152341,7.39717e+08,9.97023e-05,5.65205e-12,-0.000356923,0.00251396,0.000341172,0.000159445,2.61335e-06,0.00320389,0.0713986,0.026184,0.0020475,0.00326815,5.55929e-10,4.80493e-05,1.13457e-05,5.10498e-06,9.87982e-06,5.03303e-07,-2.62439e-11,1.58821e-06,3.02791e-06,1.15629e-14,0.0042511,0.00162608,3.69501e-05,0.000109169,1.13731e-12,0.00141109,0.000141109
1571,0.000359735,0.00556608,0.00328721,0.00292748,1.40117e-05,-9.25339e-09,4.26721e-05,7.36562e+08,9.00249e-05,5.59191e-12,0.000243181,0.00260318,0.000402992,0.000162472,2.68656e-06,0.00382557,0.0714341,0.0261807,0.00223113,0.00329214,5.50337e-10,5.18628e-05,1.13126e-05,6.59298e-06,9.83486e-06,4.90357e-07,-2.04769e-11,4.45894e-07,2.67665e-06,1.14398e-14,0.00424921,0.00162589,4.04625e-05,0.000108378,1.12587e-12,0.00141109,0.000141109
1572,0.000434493,0.00576069,0.00349388,0.00305939,1.41247e-05,0,7.52133e-05,7.33406e+08,9.16621e-05,5.53273e-12,0.000283855,0.00281239,0.000430425,0.000231027,3.23817e-06,0.0046588,0.0716506,0.0261792,0.0022742,0.00331644,5.44805e-10,5.40592e-05,1.54656e-05,7.85959e-06,1.1034e-05,4.94049e-07,0,8.14775e-07,2.75856e-06,1.13187e-14,0.00425616,0.0016258,4.23218e-05,0.00010471,1.11455e-12,0.00141109,0.000141109
1573,-0.000142686,0.00490659,0.00292796,0.00307065,1.40776e-05,-7.86947e-09,0.000118392,7.30242e+08,8.1454e-05,5.47447e-12,-0.000326344,0.00237762,0.000396968,0.000143372,3.33477e-06,0.00324772,0.0714798,0.0261778,0.00210564,0.00332941,5.3933e-10,4.78501e-05,1.04103e-05,5.81134e-06,9.32357e-06,4.92352e-07,-1.66931e-11,1.22763e-06,2.17605e-06,1.11996e-14,0.0042514,0.00162572,3.75327e-05,0.000110656,1.10335e-12,0.00141109,0.000141109
1574,-0.000216891,0.00481115,0.00278661,0.0030035,1.40157e-05,-1.1171e-08,0.000107951,7.27087e+08,9.52578e-05,5.41708e-12,-0.000403981,0.00225653,0.000324195,0.000160038,3.05639e-06,0.00320389,0.0711971,0.0261756,0.00195003,0.00336382,5.33913e-10,4.95979e-05,8.36502e-06,5.94233e-06,8.98019e-06,4.90143e-07,-2.49862e-11,1.09726e-06,2.93111e-06,1.10821e-14,0.00424319,0.0016256,3.36448e-05,0.00012102,1.09227e-12,0.00141109,0.000141109
1575,-0.000139322,0.00482086,0.00277299,0.00291231,1.3942e-05,-1.10321e-08,0.000102424,7.23932e+08,9.31882e-05,5.36053e-12,-0.000318899,0.00223351,0.000322656,0.000161431,2.94638e-06,0.00320389,0.0709383,0.0261721,0.00188926,0.00336445,5.28553e-10,5.00366e-05,7.97336e-06,6.30031e-06,8.83512e-06,4.8757e-07,-2.46532e-11,1.05958e-06,2.89591e-06,1.09665e-14,0.0042345,0.00162542,3.2648e-05,0.000129452,1.0813e-12,0.00141109,0.000141109
1576,0.000732597,0.00605057,0.00360094,0.00286835,1.36577e-05,0,2.40006e-05,7.20776e+08,8.00382e-05,5.30479e-12,0.000644289,0.00305018,0.000512459,0.00039529,4.20168e-06,0.00933876,0.0713084,0.0261682,0.00225403,0.00327384,5.23248e-10,5.46249e-05,1.63372e-05,8.77945e-06,1.0844e-05,4.7808e-07,0,2.82069e-07,2.09166e-06,1.08524e-14,0.00424449,0.00162518,4.39862e-05,0.000114802,1.07045e-12,0.00141109,0.000141109
1577,0.000340892,0.00576899,0.00340294,0.00306205,1.396e-05,0,0.000203149,7.17612e+08,9.3389e-05,5.24981e-12,6.0377e-05,0.00287187,0.00045819,0.000358899,2.23514e-06,0.00687541,0.0714114,0.0261668,0.00214071,0.00334459,5.17998e-10,5.01487e-05,1.67274e-05,7.34384e-06,1.09624e-05,4.88038e-07,0,2.18403e-06,3.04946e-06,1.074e-14,0.00424858,0.00162509,4.08115e-05,0.000109879,1.05971e-12,0.00141109,0.000141109
1578,-0.000111098,0.00492083,0.00286943,0.00298052,1.35513e-05,-1.99267e-08,2.72413e-05,7.14457e+08,8.76077e-05,5.19558e-12,-0.000210323,0.00239791,0.00033357,0.000173655,4.07112e-06,0.00378006,0.0711202,0.0261643,0.00213735,0.00342886,5.12802e-10,4.80966e-05,1.05534e-05,9.85589e-06,8.68973e-06,4.74247e-07,-4.47198e-11,2.7042e-07,2.64771e-06,1.0629e-14,0.00423786,0.00162495,3.76134e-05,0.000119541,1.04908e-12,0.00141109,0.000141109
1579,-0.000572175,0.00429185,0.00237032,0.0029425,1.39109e-05,-2.57265e-08,2.20808e-05,7.11301e+08,8.85151e-05,5.14206e-12,-0.000666791,0.00215274,0.000357074,0.000150677,3.95631e-06,0.0029119,0.070634,0.0261613,0.00201566,0.00336994,5.0766e-10,4.18157e-05,6.7593e-06,7.35103e-06,8.24149e-06,4.86115e-07,-5.88145e-11,1.97647e-07,2.66123e-06,1.05195e-14,0.0042213,0.00162479,3.22724e-05,0.000133025,1.03856e-12,0.00141109,0.000141109
1580,0.000543822,0.00581455,0.00338069,0.00283686,1.33757e-05,-9.73879e-09,4.42215e-05,7.08146e+08,8.24401e-05,5.08924e-12,0.000432579,0.00267447,0.000393636,0.000171039,3.11659e-06,0.00382557,0.0707853,0.0261569,0.00226546,0.00340142,5.02571e-10,5.1596e-05,1.16214e-05,8.65654e-06,9.49389e-06,4.68184e-07,-2.21158e-11,4.59213e-07,2.47394e-06,1.04115e-14,0.00422446,0.00162454,4.06018e-05,0.000124753,1.02815e-12,0.00141109,0.000141109
1581,0.000310059,0.00559632,0.00323467,0.00292461,1.35387e-05,-6.68677e-09,4.20684e-05,7.04982e+08,8.4097e-05,5.03708e-12,0.000199463,0.00254121,0.00040675,0.000195631,3.8616e-06,0.0043985,0.0709276,0.0261538,0.00245711,0.00326692,4.97534e-10,5.21023e-05,1.25386e-05,7.40208e-06,9.66944e-06,4.73509e-07,-1.49998e-11,4.68523e-07,2.61462e-06,1.03048e-14,0.00422805,0.00162435,4.60315e-05,0.000117895,1.01785e-12,0.00141109,0.000141109
1582,0.00035085,0.00592371,0.00347565,0.0031248,1.34638e-05,0,5.00944e-05,7.01827e+08,8.71641e-05,4.98558e-12,0.000229069,0.00289718,0.000485725,0.00023456,3.21472e-06,0.00471671,0.0711442,0.0261533,0.00236209,0.00337442,4.92548e-10,5.19447e-05,1.69021e-05,6.22049e-06,1.07607e-05,4.70966e-07,0,5.38962e-07,2.75206e-06,1.01994e-14,0.0042372,0.00162431,4.43035e-05,0.000113476,1.00765e-12,0.00141109,0.000141109
1583,0.000265347,0.00561871,0.0032751,0.00300975,1.33963e-05,-3.02026e-09,3.77609e-05,6.98671e+08,8.35466e-05,4.9347e-12,0.000159443,0.0026251,0.0004079,0.000192014,3.99516e-06,0.0043985,0.0713326,0.0261512,0.00252056,0.00318695,4.87614e-10,5.31543e-05,1.50361e-05,5.73735e-06,1.00462e-05,4.68601e-07,-6.40452e-12,4.28983e-07,2.5744e-06,1.00953e-14,0.00424134,0.00162418,4.77933e-05,0.000107828,9.9755e-13,0.00141109,0.000141109
1584,-0.000214132,0.00493468,0.00288535,0.00309948,1.33972e-05,-2.06077e-08,3.02214e-05,6.95516e+08,8.48143e-05,4.88443e-12,-0.000313755,0.00238139,0.000344379,0.000175088,4.57529e-06,0.00378006,0.0710335,0.0261504,0.00233217,0.00336073,4.82729e-10,4.65515e-05,1.09252e-05,8.58e-06,8.58493e-06,4.68481e-07,-4.64225e-11,3.02997e-07,2.46919e-06,9.99246e-15,0.00423543,0.00162414,4.14162e-05,0.000115824,9.87558e-13,0.00141109,0.000141109
1585,0.000326636,0.00563861,0.0033941,0.00306746,1.32527e-05,0,6.58144e-05,6.92352e+08,7.93829e-05,4.83475e-12,0.000196676,0.00289046,0.00042026,0.000234916,3.9488e-06,0.0046588,0.0712328,0.0261491,0.00227669,0.00341358,4.77895e-10,5.11849e-05,1.63522e-05,8.4008e-06,1.08847e-05,4.63581e-07,0,6.89516e-07,2.21831e-06,9.89084e-15,0.00424131,0.00162405,4.10836e-05,0.000113762,9.77667e-13,0.00141109,0.000141109
1586,0.000307645,0.00580031,0.00341,0.00310236,1.31768e-05,0,5.04724e-05,6.89196e+08,8.48755e-05,4.78566e-12,0.000187448,0.00296818,0.000461601,0.00023361,3.48124e-06,0.00471671,0.0715007,0.0261482,0.00225495,0.00335486,4.73109e-10,5.14199e-05,1.83299e-05,4.68167e-06,1.12405e-05,4.61008e-07,0,5.32855e-07,2.65951e-06,9.79041e-15,0.00424866,0.00162397,4.12951e-05,0.000109256,9.67877e-13,0.00141109,0.000141109
1587,0.0001068,0.00531037,0.00317526,0.00306846,1.32308e-05,0,0.000113917,6.86041e+08,8.10325e-05,4.73713e-12,-7.29533e-05,0.0026926,0.000394135,0.000164202,3.623e-06,0.00413148,0.0714882,0.0261469,0.00219323,0.00335615,4.68372e-10,4.86861e-05,1.52722e-05,7.54936e-06,1.05311e-05,4.62687e-07,0,1.17972e-06,2.48101e-06,9.69113e-15,0.00424844,0.00162388,3.93345e-05,0.000109821,9.58185e-13,0.00141109,0.000141109
1588,-1.53623e-06,0.0052189,0.00299275,0.00299429,1.29878e-05,-2.38663e-08,3.28918e-05,6.82886e+08,7.37701e-05,4.68916e-12,-9.32316e-05,0.00255755,0.00033363,0.000152503,5.78739e-06,0.00364101,0.071328,0.0261446,0.00224172,0.00337462,4.63683e-10,5.07716e-05,1.08004e-05,4.85823e-06,8.47315e-06,4.54445e-07,-5.38841e-11,3.38065e-07,1.77627e-06,9.59298e-15,0.0042427,0.00162374,3.94355e-05,0.000115864,9.48592e-13,0.00141109,0.000141109
1589,0.00048779,0.00585909,0.00353167,0.00304388,1.30046e-05,0,2.65495e-05,6.79722e+08,7.87004e-05,4.64172e-12,0.00039749,0.00324356,0.000473468,0.000276283,4.54765e-06,0.00751038,0.071598,0.0261429,0.00238833,0.00335548,4.59041e-10,5.12362e-05,1.81408e-05,8.60136e-06,1.18181e-05,4.54931e-07,0,2.78552e-07,2.37259e-06,9.49594e-15,0.00425075,0.00162363,4.36812e-05,0.000108733,9.39097e-13,0.00141109,0.000141109
1590,0.000250785,0.00564038,0.0033507,0.00309992,1.29675e-05,0,5.73127e-05,6.76566e+08,7.66543e-05,4.59482e-12,0.000131721,0.00297451,0.000422055,0.000156508,4.70525e-06,0.00413564,0.0717682,0.026142,0.00242932,0.00327599,4.54446e-10,5.08511e-05,1.68663e-05,5.77848e-06,1.0958e-05,4.536e-07,0,6.04217e-07,2.06543e-06,9.39998e-15,0.0042559,0.00162356,4.45793e-05,0.000105249,9.29697e-13,0.00141109,0.000141109
1591,0.000126592,0.00557301,0.00329864,0.00317205,1.28633e-05,-8.28967e-09,2.72944e-05,6.73411e+08,7.44498e-05,4.54843e-12,3.96449e-05,0.00275861,0.000409959,0.000158804,4.51435e-06,0.00367524,0.071857,0.026142,0.00236959,0.00328652,4.49898e-10,5.0488e-05,1.535e-05,5.28815e-06,1.06256e-05,4.50022e-07,-1.90771e-11,2.85498e-07,2.10547e-06,9.30508e-15,0.00426012,0.00162354,4.29676e-05,0.000105659,9.20392e-13,0.00141109,0.000141109
