Year,NEP,GPP,NPP,RH,estabc,negc_fluxes,firec,NBP,transp,evap,interc,prec,SoilC,SoilC_slow,LitC,VegC,nuptake,ndemand,nlosses,ninflux,estabn,negn_fluxes,firen,SoilN,SoilN_slow,LitN,VegN
(AD),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 gC/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 dm3/yr),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gC),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN/yr),(1e+15 gN),(1e+15 gN),(1e+15 gN),(1e+15 gN)
1925,0.000450056,0.0065764,0.00381421,0.00336416,2.82356e-08,0,5.50739e-05,0.00039501,0.00316289,0.000228468,0.000311682,0.00487015,0.075767,0.0262697,0.0026446,0.00404058,5.44059e-05,1.82194e-05,5.76155e-06,1.00829e-05,9.25579e-10,0,6.13727e-07,0.0044945,0.00163117,5.10485e-05,0.000150766
1926,-0.000793138,0.00469795,0.00257946,0.0033726,7.66232e-07,-3.05046e-08,2.59512e-05,-0.000818292,0.00232996,0.000232694,0.000185367,0.0029119,0.0753572,0.0262707,0.00246282,0.00381383,4.34425e-05,6.89879e-06,5.91379e-06,7.64529e-06,2.55001e-08,-6.87275e-11,2.44315e-07,0.00448243,0.00163127,4.19871e-05,0.000161339
1927,0.00068572,0.0066449,0.00392915,0.00324343,-7.0835e-07,0,6.38768e-05,0.000621135,0.00305237,0.000205169,0.000176757,0.00413564,0.0755153,0.0262701,0.00258461,0.00415507,6.05846e-05,1.59573e-05,1.12169e-05,1.02171e-05,-2.36356e-08,0,7.01871e-07,0.00448983,0.00163125,4.75062e-05,0.000158128
1928,0.0005742,0.00700062,0.00397772,0.00340352,2.7761e-08,0,1.87188e-05,0.000555509,0.00356619,0.000254859,0.000289796,0.00564002,0.0761768,0.0262716,0.00284696,0.00378676,5.87509e-05,1.99737e-05,3.91196e-06,1.12538e-05,9.02783e-10,0,2.24483e-07,0.00451185,0.00163131,5.6682e-05,0.00013556
1929,-8.88156e-05,0.00594619,0.00338674,0.00347556,2.89867e-08,-8.8481e-09,3.55252e-05,-0.000124303,0.00285089,0.000180023,0.000187994,0.00364101,0.0759601,0.026274,0.00271063,0.0040155,5.41134e-05,1.26561e-05,4.54273e-06,8.77619e-06,9.25887e-10,-1.91421e-11,3.74889e-07,0.00450971,0.00163147,5.03255e-05,0.000142698
1930,0.000132197,0.00605584,0.00362292,0.00349072,2.8878e-08,-1.7229e-09,3.50228e-05,9.72049e-05,0.00300051,0.000239277,0.000228685,0.00405584,0.0760791,0.0262765,0.00256342,0.00414092,5.51641e-05,1.48898e-05,9.46986e-06,1.0241e-05,9.23932e-10,-3.69899e-12,3.60944e-07,0.00451618,0.00163164,4.62086e-05,0.000144458
1931,0.00023944,0.00627299,0.00373171,0.00349227,2.80902e-08,0,2.12374e-05,0.000218231,0.00326017,0.000279087,0.000392674,0.00650683,0.076474,0.0262791,0.00255027,0.00397738,5.52007e-05,1.84329e-05,7.21929e-06,1.17313e-05,9.06803e-10,0,2.30467e-07,0.00452919,0.00163178,4.70367e-05,0.000137031
1932,0.00026368,0.006355,0.00374864,0.00348496,7.31803e-08,0,0.00010599,0.000157763,0.00328606,0.000243304,0.000254306,0.00420633,0.0766878,0.0262815,0.00250768,0.0039639,5.44852e-05,2.01992e-05,6.45036e-06,1.11549e-05,2.41321e-09,0,1.10491e-06,0.00453745,0.00163191,4.59602e-05,0.000131701
1933,0.000388354,0.00667613,0.0039411,0.00355274,-1.8563e-08,0,1.80832e-05,0.000370253,0.00373833,0.000318609,0.000380011,0.00658818,0.0771045,0.0262847,0.0025614,0.00386379,5.65706e-05,2.22931e-05,6.61669e-06,1.31368e-05,-6.18647e-10,0,1.98889e-07,0.0045522,0.00163208,4.80754e-05,0.000123069
1934,-0.000117312,0.00588596,0.00345082,0.00356814,2.76018e-08,0,3.04974e-05,-0.000147782,0.00290694,0.000197727,0.00027415,0.00447092,0.0770494,0.0262881,0.00243388,0.00389858,5.22197e-05,1.56344e-05,6.35051e-06,9.90106e-06,8.96022e-10,0,3.2014e-07,0.00455431,0.00163227,4.35581e-05,0.000125277
1935,0.000249738,0.00637924,0.0037772,0.00352747,2.58719e-08,0,1.97856e-05,0.000229979,0.00325061,0.000252837,0.000329738,0.00612593,0.0772834,0.026291,0.00249045,0.00383799,5.7062e-05,1.84548e-05,7.22128e-06,1.12797e-05,8.88065e-10,0,2.09661e-07,0.00456269,0.00163242,4.51562e-05,0.000122326
1936,0.00026427,0.00658942,0.00386844,0.00360417,2.2671e-08,0,1.88394e-05,0.000245453,0.00353342,0.000238368,0.000364497,0.00621217,0.0776253,0.0262947,0.00251035,0.00372165,5.59872e-05,2.14591e-05,5.31137e-06,1.3386e-05,8.31109e-10,0,2.08488e-07,0.00457683,0.00163261,4.70568e-05,0.000114465
1937,0.000511904,0.00692084,0.00403401,0.0035221,1.88597e-08,0,2.11943e-05,0.000490728,0.00356554,0.000266724,0.000252908,0.00467619,0.078006,0.0262974,0.00281789,0.00352418,6.08136e-05,2.27544e-05,2.94905e-06,1.2235e-05,6.70555e-10,0,2.43513e-07,0.00458882,0.00163271,5.44609e-05,0.000103105
1938,0.000332024,0.00661693,0.00398438,0.00365235,1.54763e-08,0,3.26207e-05,0.000299419,0.00347937,0.00028287,0.000373893,0.00705665,0.0780938,0.0263017,0.00280631,0.0037473,5.96046e-05,2.18748e-05,5.12894e-06,1.20104e-05,7.40035e-10,0,3.50589e-07,0.0045969,0.00163295,5.22178e-05,0.000104411
1939,-0.000292008,0.00556449,0.00334704,0.00363905,3.79654e-08,0,6.5375e-05,-0.000357345,0.0029945,0.000174285,0.00017886,0.00340209,0.0779027,0.0263057,0.00254964,0.00383779,5.32317e-05,1.41371e-05,6.93233e-06,1.0556e-05,1.20913e-09,0,6.58992e-07,0.00459614,0.00163319,4.47016e-05,0.000113219
1940,-1.34911e-05,0.00583988,0.00348355,0.00349704,2.79937e-09,0,4.8446e-05,-6.19343e-05,0.00294941,0.000257364,0.000248119,0.00488337,0.077934,0.0263078,0.00255883,0.00373536,5.69335e-05,1.54374e-05,6.32371e-06,1.10132e-05,2.5576e-10,0,5.34393e-07,0.00459865,0.00163332,4.53081e-05,0.000115036
1941,-0.000517138,0.00499509,0.00292148,0.00343861,2.31384e-07,-1.81345e-09,0.00023802,-0.000754925,0.00243876,0.000198388,0.000188527,0.00352717,0.0774092,0.0263092,0.00224342,0.00382062,4.99071e-05,9.47423e-06,8.00783e-06,8.71655e-06,7.64152e-09,-3.22099e-12,2.34827e-06,0.0045864,0.00163343,3.76359e-05,0.000126956
1942,-0.000130544,0.005315,0.00312985,0.00326039,-4.07259e-08,-3.42957e-09,0.000179324,-0.000309905,0.00263367,0.00017828,0.000217043,0.00479198,0.077009,0.0263081,0.00217913,0.00397517,5.38412e-05,1.01535e-05,1.33595e-05,9.11794e-06,-1.4081e-09,-7.69662e-12,1.69542e-06,0.00457296,0.00163339,3.5796e-05,0.000139453
1943,0.00045432,0.00628377,0.00371011,0.00325579,-1.10198e-07,0,2.62854e-05,0.000427925,0.00306271,0.000246788,0.000255885,0.00559879,0.0772352,0.0263071,0.00248355,0.00387253,5.67652e-05,1.56891e-05,1.00766e-05,1.05686e-05,-3.61219e-09,0,2.75031e-07,0.00457714,0.00163332,4.47604e-05,0.000130814
1944,0.000575001,0.00678159,0.00394882,0.00337382,2.06212e-08,0,2.12126e-05,0.000553809,0.00379809,0.000293014,0.000249498,0.00488755,0.0775766,0.0263076,0.00279369,0.00377479,5.96487e-05,2.09299e-05,4.97779e-06,1.22439e-05,7.73198e-10,0,2.36348e-07,0.00458677,0.00163333,5.26648e-05,0.000120773
1945,-2.32255e-05,0.00598861,0.00359052,0.00361375,1.62875e-08,0,4.13183e-05,-6.45275e-05,0.0030727,0.000229973,0.000339432,0.00588371,0.0776485,0.0263114,0.00257417,0.00385785,5.38191e-05,1.68202e-05,8.78315e-06,1.1004e-05,7.28572e-10,0,4.25339e-07,0.00459395,0.00163356,4.72265e-05,0.000120617
1946,2.84074e-05,0.00599711,0.00352478,0.00349637,1.58217e-08,0,2.63252e-05,2.098e-06,0.00306848,0.00021531,0.000234049,0.00426887,0.0776914,0.0263135,0.00255129,0.00383999,5.62757e-05,1.54577e-05,7.64615e-06,1.0261e-05,5.48519e-10,0,2.70777e-07,0.00459595,0.00163368,4.584e-05,0.00012253
1947,1.30297e-05,0.00588509,0.00350866,0.00349563,1.04226e-07,0,0.000152649,-0.000139515,0.00297085,0.000187837,0.000366784,0.00611772,0.0776875,0.0263155,0.00240472,0.00385092,5.47827e-05,1.61308e-05,7.90424e-06,1.03788e-05,3.58973e-09,0,1.5244e-06,0.0045976,0.00163381,4.2572e-05,0.000123792
1948,0.000264165,0.00626366,0.00373511,0.00347095,-7.98692e-08,0,1.86004e-05,0.000245484,0.00329154,0.000210164,0.000296407,0.00582789,0.0778467,0.0263173,0.00247264,0.00386932,5.63831e-05,1.81264e-05,8.11554e-06,1.22881e-05,-2.25721e-09,0,1.94478e-07,0.00460263,0.00163391,4.45502e-05,0.000122413
1949,0.000331412,0.00650983,0.00386127,0.00352986,1.48138e-08,0,5.9239e-05,0.000272188,0.00356339,0.000228023,0.000283925,0.00488799,0.0781331,0.0263198,0.00251991,0.00380777,5.55313e-05,2.16839e-05,5.76529e-06,1.27589e-05,6.72599e-10,0,6.17139e-07,0.00461246,0.00163403,4.63735e-05,0.000114724
1950,0.000121133,0.00601372,0.00359072,0.00346959,4.35966e-09,0,6.85168e-05,5.26205e-05,0.00301458,0.000204482,0.000268207,0.00515886,0.0781092,0.0263214,0.00258776,0.00381644,5.70887e-05,1.49712e-05,7.79731e-06,1.03532e-05,1.77135e-10,0,7.03706e-07,0.00461262,0.00163414,4.6605e-05,0.000116265
1951,-9.66826e-05,0.00576274,0.0034444,0.00354108,2.08752e-08,0,2.49824e-05,-0.000121644,0.0029481,0.000289837,0.000243305,0.00502312,0.0780814,0.026324,0.00251891,0.00379142,5.48792e-05,1.47237e-05,9.75595e-06,1.06128e-05,7.06038e-10,0,2.57974e-07,0.00461433,0.00163429,4.48944e-05,0.00011861
1952,-2.76021e-05,0.00575497,0.00343403,0.00346163,2.21465e-08,0,7.42493e-05,-0.000101829,0.00272329,0.000239716,0.000194694,0.00405087,0.0780365,0.0263256,0.00255133,0.00370209,5.55159e-05,1.39059e-05,8.20822e-06,1.04648e-05,9.24014e-10,0,7.8192e-07,0.00461483,0.00163439,4.58957e-05,0.000118314
1953,0.000242748,0.00624748,0.00376002,0.00351727,-3.78056e-09,0,2.73938e-05,0.000215351,0.00332159,0.000192409,0.000319467,0.00584113,0.078139,0.0263278,0.00256824,0.00379809,5.60837e-05,1.88473e-05,8.19413e-06,1.23575e-05,4.21168e-10,0,2.90134e-07,0.00462065,0.00163452,4.68956e-05,0.000116035
1954,0.000259735,0.00634534,0.00375515,0.00349541,1.52242e-08,0,7.78187e-05,0.000181932,0.00322346,0.000233779,0.000292129,0.00592125,0.0783375,0.0263298,0.00263579,0.00371398,5.81251e-05,1.83816e-05,6.67445e-06,1.11457e-05,4.42775e-10,0,8.28221e-07,0.0046267,0.00163462,4.87381e-05,0.000111014
1955,-0.000182458,0.00553799,0.00334303,0.00352548,1.16987e-07,0,0.000156921,-0.000339262,0.00286508,0.000211716,0.000333794,0.00739839,0.0781085,0.0263321,0.00242303,0.00381646,5.42725e-05,1.44514e-05,9.96368e-06,1.02608e-05,3.87316e-09,0,1.59844e-06,0.00462296,0.00163478,4.28898e-05,0.000118055
1956,0.000277767,0.00624997,0.0037901,0.00351234,-9.87885e-08,0,3.5754e-05,0.000241914,0.00334632,0.000206092,0.000482089,0.00856041,0.0783473,0.0263343,0.00244858,0.00379396,5.59984e-05,2.02193e-05,9.85447e-06,1.34676e-05,-2.71906e-09,0,3.84052e-07,0.00463057,0.00163489,4.46942e-05,0.00011418
1957,0.000799818,0.00724016,0.00423132,0.0034315,-4.60475e-09,0,2.35255e-05,0.000776287,0.00390232,0.000215438,0.000264477,0.00583445,0.0789044,0.0263353,0.00294473,0.00351703,6.4569e-05,2.52861e-05,3.13597e-06,1.32981e-05,4.36027e-11,0,2.71223e-07,0.00464235,0.0016349,5.69501e-05,9.99529e-05
1958,1.59013e-05,0.00622357,0.00372504,0.00370914,4.00845e-09,0,3.13515e-05,-1.54462e-05,0.0030685,0.000243186,0.000351155,0.00686434,0.0789437,0.0263401,0.00283684,0.00357021,5.70787e-05,1.75464e-05,7.04012e-06,1.13311e-05,4.14334e-10,0,3.36444e-07,0.00465021,0.00163518,5.34445e-05,9.86035e-05
1959,-0.000333329,0.00550751,0.00331871,0.00365204,2.0901e-07,0,0.000233141,-0.000566261,0.00261718,0.000218073,0.000313495,0.0064451,0.0786523,0.026344,0.00243825,0.00369393,5.63084e-05,1.36189e-05,8.37513e-06,1.02501e-05,7.01167e-09,0,2.38695e-06,0.0046477,0.00163543,4.36669e-05,0.000108445
1960,0.000333022,0.00643299,0.00380282,0.0034698,-1.79099e-07,0,4.40878e-05,0.000288755,0.00318967,0.000198617,0.000214577,0.00449925,0.0788075,0.0263454,0.00260117,0.00366459,6.21114e-05,1.57076e-05,6.52584e-06,1.1298e-05,-5.95526e-09,0,4.73245e-07,0.0046521,0.00163551,4.81447e-05,0.000106323
1961,0.000234842,0.00641264,0.0038867,0.00365186,-7.10293e-09,0,2.40119e-05,0.000210823,0.00339461,0.000241903,0.000319416,0.00615378,0.079041,0.0263492,0.00253731,0.00370573,5.82654e-05,1.93378e-05,6.87462e-06,1.27008e-05,6.19255e-10,0,2.55468e-07,0.00466194,0.00163573,4.70656e-05,0.00010351
1962,0.000280313,0.00652739,0.00389149,0.00361117,-3.58739e-08,0,2.11691e-05,0.000259108,0.00344808,0.000317294,0.000407297,0.00812712,0.0793574,0.0263525,0.00265098,0.00353481,5.99062e-05,1.88873e-05,6.04132e-06,1.33938e-05,-2.54968e-10,0,2.33873e-07,0.00467234,0.00163591,5.04052e-05,9.71892e-05
1963,0.000420292,0.00670855,0.00402965,0.00360935,-1.60043e-08,0,2.45112e-05,0.000395765,0.00348498,0.000227449,0.000255418,0.00575941,0.0795748,0.0263557,0.00283371,0.00353042,6.25448e-05,2.02833e-05,4.89856e-06,1.30599e-05,-5.74425e-10,0,2.71542e-07,0.00468032,0.00163608,5.40954e-05,9.30884e-05
1964,-3.20379e-05,0.00616417,0.00374333,0.00377537,2.44085e-07,0,0.000266158,-0.000297952,0.00319157,0.000198347,0.000257539,0.00453344,0.0795813,0.026361,0.00242475,0.00363487,5.93708e-05,1.7861e-05,6.02517e-06,1.16633e-05,8.46727e-09,0,2.81025e-06,0.00468753,0.00163639,4.48544e-05,9.54992e-05
1965,-0.000159098,0.00544682,0.00330744,0.00346653,3.4134e-08,0,0.000267458,-0.000426522,0.00274921,0.000190655,0.000246377,0.00595027,0.0791911,0.0263622,0.00230681,0.00371649,5.6605e-05,1.14345e-05,1.056e-05,1.00089e-05,8.74009e-10,0,2.6978e-06,0.0046765,0.00163649,4.04256e-05,0.000105199
1966,-0.000108703,0.00562787,0.00330363,0.00341233,-2.314e-07,-6.99535e-09,4.74828e-05,-0.00015641,0.00267952,0.000281185,0.000198206,0.00451512,0.0790023,0.0263627,0.00241876,0.00363697,6.22162e-05,1.07297e-05,8.27444e-06,9.70112e-06,-7.75249e-09,-3.83169e-11,5.17832e-07,0.00467054,0.00163653,4.33976e-05,0.000112913
1967,0.000168667,0.00617743,0.00361557,0.0034469,2.80866e-08,0,4.15637e-05,0.000127131,0.00291088,0.000203752,0.000261801,0.00552823,0.0789751,0.0263636,0.00254472,0.00366537,6.00713e-05,1.46658e-05,6.06881e-06,1.06506e-05,8.99998e-10,0,4.4954e-07,0.00467085,0.00163659,4.7452e-05,0.000111531
1968,2.46379e-05,0.00574172,0.00345453,0.00342989,2.10686e-07,0,0.000217681,-0.000192833,0.00288403,0.000180871,0.000193806,0.003789,0.0787527,0.0263644,0.00249054,0.00374904,5.80018e-05,1.34018e-05,1.10552e-05,1.04016e-05,6.97272e-09,0,2.23445e-06,0.00466534,0.00163666,4.53774e-05,0.000116005
1969,0.000305578,0.00632948,0.00379202,0.00348644,-1.55125e-07,0,3.7333e-05,0.000268089,0.00300924,0.000194905,0.000215858,0.00491225,0.078919,0.0263659,0.00255963,0.00378176,6.09277e-05,1.51486e-05,7.86667e-06,1.12886e-05,-5.21617e-09,0,4.00427e-07,0.0046699,0.00163676,4.76761e-05,0.00011434
1970,0.000377066,0.00656557,0.00392701,0.00354995,9.64774e-08,0,0.000154809,0.000222354,0.00329218,0.000268563,0.000297004,0.00580508,0.0792037,0.0263682,0.00257658,0.00370244,6.00491e-05,1.81942e-05,6.33964e-06,1.29168e-05,3.19697e-09,0,1.64059e-06,0.00467808,0.00163689,4.81576e-05,0.00010728
1971,2.34601e-06,0.00588637,0.00350448,0.00350214,-4.20056e-08,-9.37681e-10,6.68189e-05,-6.4514e-05,0.0027069,0.000262084,0.000115689,0.00307897,0.0790894,0.0263699,0.00263654,0.00369232,6.04859e-05,1.19394e-05,8.23159e-06,1.18352e-05,-1.43345e-09,-1.68758e-13,7.06622e-07,0.00467528,0.00163701,4.82731e-05,0.000112343
1972,-0.000504285,0.0049349,0.00290113,0.00340541,2.84244e-08,-5.18327e-09,3.72866e-05,-0.000541538,0.00208404,0.000229287,9.68673e-05,0.00258722,0.0785403,0.0263703,0.00262947,0.00370697,5.81223e-05,7.89024e-06,9.46975e-06,1.06264e-05,9.07804e-10,-1.16423e-11,3.75245e-07,0.00465992,0.00163708,4.63342e-05,0.000129023
1973,0.000475229,0.00661566,0.00401229,0.00353706,2.71735e-08,0,4.96703e-05,0.000425586,0.00316272,0.00023784,0.000342066,0.00662506,0.0788486,0.0263725,0.00263721,0.00381651,6.06679e-05,1.76517e-05,1.02945e-05,1.3709e-05,8.95677e-10,0,5.35936e-07,0.00467335,0.00163723,4.97893e-05,0.000119779
1974,0.000595705,0.00694967,0.00415174,0.00355604,2.6718e-08,0,3.78973e-05,0.000557835,0.00347502,0.00024659,0.000276161,0.00535523,0.0793464,0.0263749,0.00281497,0.00369872,6.3282e-05,1.99137e-05,6.70715e-06,1.40414e-05,8.79384e-10,0,4.19025e-07,0.00468742,0.00163737,5.48622e-05,0.000108017
1975,0.000427361,0.00708285,0.00421018,0.00378282,2.52929e-08,0,2.11103e-05,0.000406276,0.00357181,0.000271214,0.000336923,0.00627284,0.0798941,0.0263803,0.00278431,0.003588,6.47919e-05,2.09875e-05,4.69432e-06,1.49987e-05,8.52242e-10,0,2.38374e-07,0.0047067,0.00163767,5.48349e-05,9.92754e-05
1976,0.000206964,0.00642423,0.00386338,0.00365642,5.15652e-08,0,0.000115168,9.18469e-05,0.00304396,0.000186546,0.000275218,0.00510269,0.0799038,0.0263839,0.00277841,0.00367603,6.20136e-05,1.69133e-05,6.69587e-06,1.21823e-05,1.685e-09,0,1.21149e-06,0.00470961,0.0016379,5.24348e-05,9.99619e-05
1977,-2.49255e-05,0.00601768,0.00364846,0.00367338,2.11905e-09,0,3.48383e-05,-5.97616e-05,0.00277912,0.000281468,0.000156992,0.00344736,0.0799337,0.0263878,0.00275389,0.00361093,6.18064e-05,1.35624e-05,8.4583e-06,1.22483e-05,4.47437e-11,0,3.68159e-07,0.00471362,0.00163814,5.12258e-05,0.000101916
1978,0.000121955,0.00643378,0.00390844,0.00378649,2.51916e-08,0,1.99911e-05,0.000101989,0.00315379,0.000327117,0.000378189,0.00741007,0.0801073,0.0263931,0.00257943,0.00371373,6.00186e-05,1.79233e-05,8.52962e-06,1.38264e-05,8.51473e-10,0,2.1071e-07,0.00472386,0.00163846,4.77587e-05,0.00010145
1979,0.000313406,0.00660833,0.00394479,0.00363138,2.41132e-08,0,2.33267e-05,0.000290104,0.00338587,0.000323371,0.000218204,0.00498241,0.0803787,0.0263962,0.00278868,0.00352321,6.244e-05,1.63059e-05,6.93754e-06,1.31184e-05,8.45841e-10,0,2.49783e-07,0.00473193,0.00163865,5.26535e-05,9.46377e-05
1980,-0.0002923,0.00556239,0.00335106,0.00364336,2.83643e-08,0,7.29499e-05,-0.000365222,0.00269501,0.000203329,0.000188319,0.00500434,0.0799604,0.0263995,0.00265404,0.00371096,6.05723e-05,1.18102e-05,9.32979e-06,1.34565e-05,9.54033e-10,0,7.42599e-07,0.00472532,0.00163888,4.80235e-05,0.000107435
1981,0.000251891,0.00657544,0.00392437,0.00367248,9.84111e-09,0,2.34241e-05,0.000228476,0.00313709,0.000313885,0.000299763,0.00670984,0.0803759,0.0264031,0.00276417,0.00341381,6.52378e-05,1.7244e-05,6.5193e-06,1.55859e-05,5.67613e-10,0,2.75517e-07,0.00473957,0.0016391,5.37214e-05,9.78659e-05
1982,0.000363391,0.0066715,0.00404525,0.00368186,1.23575e-08,0,2.79893e-05,0.000335414,0.00315113,0.000247442,0.000231258,0.0057543,0.0804419,0.0264069,0.0028137,0.00363365,6.17587e-05,1.58587e-05,1.04603e-05,1.55597e-05,5.16787e-10,0,3.00702e-07,0.00474668,0.00163935,5.41214e-05,9.49894e-05
1983,-0.000101843,0.00588382,0.00354427,0.00364612,1.22423e-07,0,0.000180314,-0.000282034,0.00265606,0.000235365,0.000253772,0.0085136,0.0803328,0.0264102,0.00265531,0.00361909,6.26883e-05,1.27381e-05,1.03338e-05,1.36827e-05,4.26074e-09,0,1.92326e-06,0.0047466,0.00163958,4.98043e-05,9.96386e-05
1984,0.00029633,0.00652662,0.00393963,0.0036433,-6.02112e-08,0,0.000127343,0.000168926,0.00314183,0.000205478,0.000160735,0.00478027,0.0804915,0.0264133,0.00262024,0.00366439,6.44906e-05,1.5555e-05,8.01031e-06,1.48958e-05,-1.83376e-09,0,1.37394e-06,0.00475239,0.00163978,4.93545e-05,9.8865e-05
1985,0.0002047,0.00644924,0.00384942,0.00364472,-3.36366e-08,0,3.06736e-05,0.000173993,0.00309344,0.000218225,0.000210608,0.00431588,0.0806732,0.0264165,0.00273834,0.00353856,6.64804e-05,1.50149e-05,6.84591e-06,1.48494e-05,-8.09092e-10,0,3.51337e-07,0.00475886,0.00163998,5.26518e-05,9.73793e-05
1986,0.000529766,0.00707753,0.00420322,0.00367346,1.30546e-08,0,2.61772e-05,0.000503602,0.00314731,0.000292897,0.00017937,0.00515933,0.0809417,0.02642,0.00294587,0.00356619,7.00979e-05,1.80195e-05,5.24478e-06,1.54032e-05,3.28701e-10,0,2.94256e-07,0.00476856,0.0016402,5.74561e-05,9.40428e-05
1987,0.000452912,0.00699812,0.00421132,0.00375841,-8.12049e-09,0,2.45373e-05,0.000428366,0.00324159,0.000386415,0.000215955,0.00596971,0.081209,0.0264246,0.00304231,0.0036308,6.74824e-05,1.71709e-05,6.93281e-06,1.65898e-05,5.47653e-10,0,2.69493e-07,0.00477883,0.00164048,5.86169e-05,9.27653e-05
1988,0.000423033,0.00709063,0.00422631,0.00380328,2.06731e-09,0,3.66648e-05,0.000386371,0.00317671,0.000261658,0.000346895,0.008257,0.0815764,0.0264298,0.00316738,0.0035247,6.98458e-05,1.94114e-05,4.15908e-06,1.52654e-05,-2.76146e-10,0,4.05142e-07,0.0047911,0.00164078,6.1157e-05,8.84311e-05
1989,-4.94835e-05,0.00651184,0.00386196,0.00391144,1.5381e-08,0,2.89741e-05,-7.84422e-05,0.00296633,0.000224235,0.000229061,0.00684885,0.0816302,0.0264363,0.00299532,0.00356447,6.70243e-05,1.57562e-05,5.51417e-06,1.48675e-05,4.55524e-10,0,3.25014e-07,0.00480052,0.00164118,5.73965e-05,9.18364e-05
1990,0.00030315,0.00689921,0.00417391,0.00387076,-7.73337e-09,0,3.21034e-05,0.000271039,0.0032018,0.000254294,0.000258211,0.00740535,0.0818966,0.0264422,0.00296298,0.00360147,6.56912e-05,1.85712e-05,7.59747e-06,1.61861e-05,4.24056e-10,0,3.49384e-07,0.0048131,0.00164154,5.66727e-05,8.82308e-05
1991,7.94791e-05,0.00651065,0.00393632,0.00385684,1.26177e-08,0,7.00204e-05,9.47131e-06,0.00307017,0.00022241,0.000185977,0.00476765,0.0820138,0.0264479,0.00287658,0.00358015,6.54552e-05,1.62508e-05,7.82434e-06,1.5202e-05,3.44515e-10,0,7.47129e-07,0.00482185,0.0016419,5.45809e-05,8.77155e-05
1992,6.83938e-05,0.00627131,0.00382445,0.00375605,8.41482e-09,0,4.16865e-05,2.67158e-05,0.00291622,0.000256501,0.000164262,0.00524805,0.0819545,0.0264521,0.00288452,0.00365827,6.38208e-05,1.52266e-05,1.09698e-05,1.53035e-05,4.40708e-10,0,4.4562e-07,0.00482376,0.00164218,5.40673e-05,9.0643e-05
1993,8.33985e-05,0.00640178,0.00389477,0.00381137,7.54653e-09,0,3.99276e-05,4.34784e-05,0.00300496,0.000223946,0.000222118,0.00501063,0.0820371,0.0264571,0.0028054,0.0036982,6.41798e-05,1.55202e-05,9.03301e-06,1.55084e-05,6.08144e-10,0,4.28824e-07,0.00483046,0.0016425,5.26286e-05,9.15213e-05
1994,0.00034038,0.00694776,0.00416528,0.0038249,1.2172e-09,0,3.03731e-05,0.000310008,0.00312812,0.00020567,0.000188174,0.00494597,0.082368,0.0264621,0.00284629,0.00363645,6.75263e-05,1.6741e-05,6.15498e-06,1.57713e-05,3.64762e-10,0,3.25876e-07,0.00484258,0.00164281,5.43387e-05,8.69417e-05
1995,0.000822623,0.00772566,0.00462807,0.00380544,-1.93873e-08,0,3.04618e-05,0.000792142,0.003327,0.000298868,0.000272797,0.00731714,0.0828865,0.0264669,0.00322404,0.00353231,7.52477e-05,2.55876e-05,2.37702e-06,1.79775e-05,4.76075e-11,0,3.39314e-07,0.00485464,0.00164304,6.26488e-05,8.19755e-05
1996,0.000186921,0.00699995,0.00419179,0.00400487,-2.02076e-08,0,3.72002e-05,0.000149701,0.00302529,0.000273554,0.000288983,0.00627033,0.0829535,0.0264743,0.00307364,0.00376549,6.75698e-05,1.77876e-05,6.14082e-06,1.63346e-05,-1.35024e-10,0,3.98763e-07,0.00486559,0.0016435,5.88903e-05,8.43775e-05
1997,0.000548283,0.00764437,0.00460101,0.00405272,-3.1114e-08,0,3.16123e-05,0.000516639,0.00331799,0.000270158,0.000212955,0.00486449,0.0834264,0.0264822,0.00300679,0.00387604,7.26227e-05,2.35913e-05,2.83718e-06,1.87033e-05,-3.41769e-10,0,3.39263e-07,0.00488306,0.00164393,5.79921e-05,8.38041e-05
1998,0.000268648,0.00706791,0.00429066,0.00402201,-5.19017e-08,0,4.88929e-05,0.000219704,0.00311955,0.000246244,0.000267101,0.00626177,0.0835993,0.0264896,0.00288445,0.00404517,6.95407e-05,2.14707e-05,5.20155e-06,1.75924e-05,-9.67656e-10,0,5.09361e-07,0.00489464,0.00164438,5.51504e-05,8.65793e-05
1999,4.18929e-05,0.00663384,0.00399212,0.00395023,8.22156e-08,0,0.000168425,-0.00012645,0.00289847,0.000248942,0.000213584,0.00510859,0.0836934,0.0264959,0.00276597,0.00394315,6.76856e-05,1.78316e-05,7.03902e-06,1.589e-05,2.88574e-09,0,1.75661e-06,0.00490377,0.00164478,5.32558e-05,8.48448e-05
2000,-6.93263e-05,0.00625836,0.00371744,0.00378676,-6.97028e-08,0,9.11301e-05,-0.000160526,0.00288519,0.000218026,0.000212505,0.00619445,0.0835166,0.0265001,0.00284131,0.00388403,6.55992e-05,1.53645e-05,7.83033e-06,1.38967e-05,-2.50287e-09,0,9.7009e-07,0.00490335,0.00164506,5.43491e-05,8.63238e-05
